target_mode,feature,operator,threshold,matched,precision,recall,f1
overnight_medium,mae_5m,>=,-0.10999999999984311,27,0.07407407407407407,0.058823529411764705,0.06557377049180327
quick_low,mfe_5m,<=,-0.2599999999999909,28,0.07142857142857142,0.058823529411764705,0.06451612903225808
mixed_other,mfe_30m,>=,0.6800000000000637,54,0.037037037037037035,0.25,0.06451612903225806
timeout_loss,mae_5m,>=,-0.38999999999998636,54,0.037037037037037035,0.14285714285714285,0.058823529411764705
mixed_other,mae_5m,<=,-0.8200000000002206,27,0.037037037037037035,0.125,0.05714285714285714
mixed_other,mae_5m,>=,-0.10999999999984311,27,0.037037037037037035,0.125,0.05714285714285714
mixed_other,mfe_30m,>=,1.4350000000000591,27,0.037037037037037035,0.125,0.05714285714285714
mixed_other,mae_30m,>=,-0.26499999999998636,27,0.037037037037037035,0.125,0.05714285714285714
mixed_other,early_adverse_max,<=,0.26499999999998636,27,0.037037037037037035,0.125,0.05714285714285714
timeout_loss,mfe_30m,>=,1.4350000000000591,27,0.037037037037037035,0.07142857142857142,0.04878048780487805
quick_low,mae_30m,<=,-1.6799999999998931,27,0.037037037037037035,0.029411764705882353,0.032786885245901634
quick_low,early_adverse_max,>=,1.6799999999998931,27,0.037037037037037035,0.029411764705882353,0.032786885245901634
timeout_loss,mae_30m,>=,-0.8150000000000546,54,0.018518518518518517,0.07142857142857142,0.029411764705882353
timeout_loss,early_adverse_max,<=,0.8149999999999409,54,0.018518518518518517,0.07142857142857142,0.029411764705882353
mixed_other,mfe_5m,>=,0.6825000000002319,27,0.0,0.0,0.0
quick_low,mfe_30m,<=,0.023749999999893134,27,0.0,0.0,0.0
timeout_loss,mae_5m,>=,-0.10999999999984311,27,0.0,0.0,0.0
timeout_loss,mae_30m,>=,-0.26499999999998636,27,0.0,0.0,0.0
timeout_loss,early_adverse_max,<=,0.26499999999998636,27,0.0,0.0,0.0
